sale_date,store_id,sku,quantity,unit_price,total_amount
2025-07-30,S010,SKU0013,1,13.82,13.82
2025-07-30,S010,SKU0047,6,55.87,335.21999999999997
2025-07-30,S010,SKU0009,1,41.27,41.27
2025-07-30,S010,SKU0011,4,105.22,420.88
2025-07-30,S010,SKU0049,1,117.58,117.58
2025-07-30,S010,SKU0036,7,53.47,374.28999999999996
2025-07-30,S010,SKU0014,7,19.46,136.22
2025-07-30,S010,SKU0001,6,57.98,347.88
2025-07-30,S010,SKU0030,4,33.46,133.84
2025-07-30,S010,SKU0013,4,79.86,319.44
2025-07-30,S010,SKU0043,7,53.04,371.28
2025-07-30,S010,SKU0016,7,36.47,255.29
2025-07-31,S001,SKU0033,2,86.62,173.24
2025-07-31,S001,SKU0039,4,6.16,24.64
2025-07-31,S001,SKU0039,2,56.38,112.76
2025-07-31,S001,SKU0026,1,57.69,57.69
2025-07-31,S001,SKU0045,5,82.47,412.35
2025-07-31,S001,SKU0036,1,58.56,58.56
2025-07-31,S001,SKU0017,2,59.03,118.06
2025-07-31,S001,SKU0029,2,71.95,143.9
2025-07-31,S001,SKU0027,7,23.89,167.23000000000002
2025-07-31,S001,SKU0015,1,100.47,100.47
2025-07-31,S001,SKU0012,5,43.91,219.54999999999998
2025-07-31,S001,SKU0008,6,29.08,174.48
2025-07-31,S002,SKU0021,5,100.18,500.90000000000003
2025-07-31,S002,SKU0048,2,107.33,214.66
2025-07-31,S002,SKU0005,5,65.96,329.79999999999995
2025-07-31,S002,SKU0025,3,33.37,100.10999999999999
2025-07-31,S002,SKU0039,7,77.28,540.96
2025-07-31,S002,SKU0003,6,90.4,542.4000000000001
2025-07-31,S002,SKU0037,7,69.97,489.78999999999996
2025-07-31,S002,SKU0008,1,88.64,88.64
2025-07-31,S002,SKU0033,6,21.16,126.96000000000001
2025-07-31,S002,SKU0012,6,62.29,373.74
2025-07-31,S002,SKU0048,7,110.66,774.62
2025-07-31,S003,SKU0029,2,105.44,210.88
2025-07-31,S003,SKU0017,3,65.11,195.32999999999998
2025-07-31,S003,SKU0008,6,52.58,315.48
2025-07-31,S003,SKU0029,1,91.03,91.03
2025-07-31,S003,SKU0031,4,28.6,114.4
2025-07-31,S004,SKU0017,7,27.9,195.29999999999998
2025-07-31,S004,SKU0042,4,94.12,376.48
2025-07-31,S004,SKU0039,2,96.69,193.38
2025-07-31,S004,SKU0006,2,107.06,214.12
2025-07-31,S004,SKU0035,2,35.16,70.32
2025-07-31,S004,SKU0005,2,49.53,99.06
2025-07-31,S004,SKU0025,6,72.94,437.64
2025-07-31,S004,SKU0022,7,113.25,792.75
2025-07-31,S004,SKU0012,5,94.09,470.45000000000005
2025-07-31,S004,SKU0020,5,48.55,242.75
2025-07-31,S004,SKU0029,6,35.92,215.52
2025-07-31,S005,SKU0020,3,27.79,83.37
2025-07-31,S005,SKU0037,2,119.94,239.88
2025-07-31,S005,SKU0040,1,12.31,12.31
2025-07-31,S005,SKU0044,2,10.7,21.4
2025-07-31,S005,SKU0049,6,41.83,250.98
2025-07-31,S005,SKU0046,7,12.19,85.33
2025-07-31,S005,SKU0003,3,9.72,29.160000000000004
2025-07-31,S005,SKU0034,1,35.5,35.5
2025-07-31,S005,SKU0044,6,114.11,684.66
2025-07-31,S005,SKU0010,3,98.32,294.96
2025-07-31,S005,SKU0018,5,66.88,334.4
2025-07-31,S005,SKU0049,4,88.52,354.08
2025-07-31,S006,SKU0011,6,96.59,579.54
2025-07-31,S006,SKU0041,6,79.74,478.43999999999994
2025-07-31,S006,SKU0036,5,76.53,382.65
2025-07-31,S006,SKU0040,6,91.21,547.26
2025-07-31,S006,SKU0040,3,77.44,232.32
2025-07-31,S006,SKU0019,7,27.41,191.87
2025-07-31,S006,SKU0008,2,61.63,123.26
2025-07-31,S006,SKU0043,7,23.82,166.74
2025-07-31,S006,SKU0049,4,12.57,50.28
2025-07-31,S006,SKU0007,6,32.39,194.34
2025-07-31,S006,SKU0049,4,56.03,224.12
2025-07-31,S006,SKU0024,7,7.97,55.79
2025-07-31,S006,SKU0042,1,115.74,115.74
2025-07-31,S006,SKU0007,1,118.09,118.09
2025-07-31,S007,SKU0011,1,14.75,14.75
2025-07-31,S007,SKU0004,4,69.36,277.44
2025-07-31,S007,SKU0013,7,45.12,315.84
2025-07-31,S007,SKU0037,7,28.76,201.32000000000002
2025-07-31,S007,SKU0033,4,8.5,34.0
2025-07-31,S007,SKU0011,7,103.29,723.0300000000001
2025-07-31,S007,SKU0013,7,88.62,620.34
2025-07-31,S007,SKU0015,1,22.9,22.9
2025-07-31,S007,SKU0039,4,29.36,117.44
2025-07-31,S007,SKU0002,5,26.49,132.45
2025-07-31,S007,SKU0013,5,119.83,599.15
2025-07-31,S007,SKU0044,4,101.05,404.2
2025-07-31,S008,SKU0008,5,103.71,518.55
2025-07-31,S008,SKU0041,6,18.28,109.68
2025-07-31,S008,SKU0006,5,30.35,151.75
2025-07-31,S008,SKU0039,3,81.97,245.91
2025-07-31,S008,SKU0029,3,57.89,173.67000000000002
2025-07-31,S008,SKU0019,4,26.68,106.72
2025-07-31,S008,SKU0049,1,116.24,116.24
2025-07-31,S008,SKU0028,6,61.9,371.4
2025-07-31,S008,SKU0025,1,69.3,69.3
2025-07-31,S008,SKU0006,2,90.51,181.02
2025-07-31,S009,SKU0001,5,60.63,303.15000000000003
2025-07-31,S009,SKU0001,4,34.75,139.0
2025-07-31,S009,SKU0041,6,37.8,226.79999999999998
2025-07-31,S009,SKU0017,7,5.18,36.26
2025-07-31,S009,SKU0036,5,106.36,531.8
2025-07-31,S010,SKU0022,5,26.14,130.7
2025-07-31,S010,SKU0022,5,26.84,134.2
2025-07-31,S010,SKU0006,4,18.42,73.68
2025-07-31,S010,SKU0037,7,53.33,373.31
2025-07-31,S010,SKU0039,4,57.02,228.08
2025-08-01,S001,SKU0036,1,13.96,13.96
2025-08-01,S001,SKU0016,6,110.8,664.8
2025-08-01,S001,SKU0020,5,47.61,238.05
2025-08-01,S001,SKU0024,3,106.4,319.20000000000005
2025-08-01,S001,SKU0033,2,90.05,180.1
2025-08-01,S001,SKU0010,2,55.33,110.66
2025-08-01,S001,SKU0049,3,87.69,263.07
2025-08-01,S001,SKU0005,2,33.74,67.48
2025-08-01,S001,SKU0014,3,49.16,147.48
2025-08-01,S001,SKU0049,6,49.89,299.34000000000003
2025-08-01,S001,SKU0014,4,33.98,135.92
2025-08-01,S001,SKU0029,3,71.88,215.64
2025-08-01,S002,SKU0021,1,113.61,113.61
2025-08-01,S002,SKU0011,1,65.18,65.18
2025-08-01,S002,SKU0010,2,19.84,39.68
2025-08-01,S002,SKU0006,4,112.71,450.84
2025-08-01,S002,SKU0043,7,105.0,735.0
2025-08-01,S003,SKU0045,5,9.18,45.9
2025-08-01,S003,SKU0006,2,88.78,177.56
2025-08-01,S003,SKU0024,1,47.7,47.7
2025-08-01,S003,SKU0026,3,40.16,120.47999999999999
2025-08-01,S003,SKU0038,5,79.96,399.79999999999995
2025-08-01,S003,SKU0035,2,93.22,186.44
2025-08-01,S003,SKU0046,4,37.87,151.48
2025-08-01,S003,SKU0038,3,44.75,134.25
2025-08-01,S003,SKU0050,7,55.38,387.66
2025-08-01,S003,SKU0036,4,68.17,272.68
2025-08-01,S003,SKU0013,2,114.0,228.0
2025-08-01,S003,SKU0024,1,109.29,109.29
2025-08-01,S003,SKU0041,2,56.73,113.46
2025-08-01,S003,SKU0038,7,96.33,674.31
2025-08-01,S004,SKU0003,7,62.22,435.53999999999996
2025-08-01,S004,SKU0045,4,88.3,353.2
2025-08-01,S004,SKU0038,7,107.61,753.27
2025-08-01,S004,SKU0050,7,27.77,194.39
2025-08-01,S004,SKU0018,4,52.01,208.04
2025-08-01,S004,SKU0002,4,53.07,212.28
2025-08-01,S004,SKU0026,7,41.87,293.09
2025-08-01,S004,SKU0042,5,39.06,195.3
2025-08-01,S004,SKU0034,1,97.96,97.96
2025-08-01,S004,SKU0021,4,96.54,386.16
2025-08-01,S005,SKU0024,4,43.18,172.72
2025-08-01,S005,SKU0022,4,22.48,89.92
2025-08-01,S005,SKU0030,6,44.75,268.5
2025-08-01,S005,SKU0014,4,33.33,133.32
2025-08-01,S005,SKU0024,4,20.15,80.6
2025-08-01,S005,SKU0013,5,34.12,170.6
2025-08-01,S005,SKU0026,2,65.67,131.34
2025-08-01,S005,SKU0046,1,31.82,31.82
2025-08-01,S005,SKU0035,3,64.46,193.38
2025-08-01,S006,SKU0039,2,45.45,90.9
2025-08-01,S006,SKU0043,3,13.36,40.08
2025-08-01,S006,SKU0042,6,52.76,316.56
2025-08-01,S006,SKU0042,6,37.65,225.89999999999998
2025-08-01,S006,SKU0042,2,81.11,162.22
2025-08-01,S007,SKU0042,2,40.02,80.04
2025-08-01,S007,SKU0039,7,48.58,340.06
2025-08-01,S007,SKU0009,6,57.82,346.92
2025-08-01,S007,SKU0049,1,111.94,111.94
2025-08-01,S007,SKU0019,4,31.14,124.56
2025-08-01,S007,SKU0045,4,62.29,249.16
2025-08-01,S007,SKU0022,2,99.73,199.46
2025-08-01,S007,SKU0043,7,52.74,369.18
2025-08-01,S007,SKU0019,6,33.02,198.12
2025-08-01,S007,SKU0016,5,73.0,365.0
2025-08-01,S007,SKU0037,7,100.17,701.19
2025-08-01,S007,SKU0037,5,73.55,367.75
2025-08-01,S008,SKU0022,6,6.99,41.94
2025-08-01,S008,SKU0033,2,97.84,195.68
2025-08-01,S008,SKU0020,4,30.71,122.84
2025-08-01,S008,SKU0010,4,81.41,325.64
2025-08-01,S008,SKU0013,1,25.46,25.46
2025-08-01,S008,SKU0024,2,21.43,42.86
2025-08-01,S008,SKU0019,1,70.57,70.57
2025-08-01,S008,SKU0039,5,89.8,449.0
2025-08-01,S008,SKU0042,5,54.9,274.5
2025-08-01,S008,SKU0047,7,119.97,839.79
2025-08-01,S008,SKU0005,1,18.13,18.13
2025-08-01,S008,SKU0041,7,14.94,104.58
2025-08-01,S008,SKU0023,4,56.7,226.8
2025-08-01,S008,SKU0041,6,70.82,424.91999999999996
2025-08-01,S009,SKU0049,1,23.37,23.37
2025-08-01,S009,SKU0006,5,37.8,189.0
2025-08-01,S009,SKU0041,6,109.16,654.96
2025-08-01,S009,SKU0014,4,31.71,126.84
2025-08-01,S009,SKU0015,2,38.03,76.06
2025-08-01,S009,SKU0021,4,97.77,391.08
2025-08-01,S009,SKU0016,6,74.39,446.34000000000003
2025-08-01,S009,SKU0040,6,89.73,538.38
2025-08-01,S009,SKU0029,7,118.77,831.39
2025-08-01,S009,SKU0042,7,45.83,320.81
2025-08-01,S009,SKU0039,5,62.86,314.3
2025-08-01,S009,SKU0004,4,88.86,355.44
2025-08-01,S009,SKU0010,7,112.95,790.65
2025-08-01,S010,SKU0034,7,99.98,699.86
2025-08-01,S010,SKU0020,1,17.25,17.25
2025-08-01,S010,SKU0005,7,37.84,264.88
2025-08-01,S010,SKU0031,7,40.98,286.85999999999996
2025-08-01,S010,SKU0043,1,65.58,65.58
2025-08-02,S001,SKU0032,3,66.57,199.70999999999998
2025-08-02,S001,SKU0031,1,90.04,90.04
2025-08-02,S001,SKU0010,5,69.96,349.79999999999995
2025-08-02,S001,SKU0050,5,16.47,82.35
2025-08-02,S001,SKU0031,1,81.65,81.65
2025-08-02,S001,SKU0048,1,63.5,63.5
2025-08-02,S001,SKU0001,4,66.58,266.32
2025-08-02,S001,SKU0025,3,86.63,259.89
2025-08-02,S001,SKU0023,4,64.84,259.36
2025-08-02,S001,SKU0043,2,116.06,232.12
2025-08-02,S001,SKU0006,2,98.28,196.56
2025-08-02,S001,SKU0002,2,19.31,38.62
2025-08-02,S001,SKU0001,5,38.34,191.70000000000002
2025-08-02,S001,SKU0050,5,49.58,247.89999999999998
2025-08-02,S002,SKU0010,6,46.78,280.68
2025-08-02,S002,SKU0019,7,17.2,120.39999999999999
2025-08-02,S002,SKU0011,5,38.22,191.1
2025-08-02,S002,SKU0020,5,73.01,365.05
2025-08-02,S002,SKU0050,2,90.7,181.4
2025-08-02,S002,SKU0030,1,43.06,43.06
2025-08-02,S002,SKU0031,2,40.63,81.26
2025-08-02,S002,SKU0006,6,103.33,619.98
2025-08-02,S002,SKU0047,7,109.47,766.29
2025-08-02,S002,SKU0049,6,42.61,255.66
2025-08-02,S002,SKU0011,6,119.09,714.54
2025-08-02,S002,SKU0011,7,13.27,92.89
2025-08-02,S003,SKU0025,3,98.67,296.01
2025-08-02,S003,SKU0042,1,28.07,28.07
2025-08-02,S003,SKU0047,5,41.22,206.1
2025-08-02,S003,SKU0002,1,115.17,115.17
2025-08-02,S003,SKU0035,1,14.54,14.54
2025-08-02,S003,SKU0021,6,42.79,256.74
2025-08-02,S003,SKU0041,2,25.77,51.54
2025-08-02,S003,SKU0040,2,35.54,71.08
2025-08-02,S003,SKU0041,1,28.68,28.68
2025-08-02,S003,SKU0004,3,103.26,309.78000000000003
2025-08-02,S004,SKU0012,5,101.83,509.15
2025-08-02,S004,SKU0035,2,80.83,161.66
2025-08-02,S004,SKU0041,3,59.86,179.57999999999998
2025-08-02,S004,SKU0020,7,91.93,643.51
2025-08-02,S004,SKU0049,6,17.84,107.03999999999999
2025-08-02,S004,SKU0040,2,97.18,194.36
2025-08-02,S004,SKU0018,6,60.38,362.28000000000003
2025-08-02,S004,SKU0019,4,77.32,309.28
2025-08-02,S004,SKU0003,3,93.01,279.03000000000003
2025-08-02,S004,SKU0022,1,36.52,36.52
2025-08-02,S005,SKU0009,6,108.88,653.28
2025-08-02,S005,SKU0012,5,11.7,58.5
2025-08-02,S005,SKU0020,3,79.57,238.70999999999998
2025-08-02,S005,SKU0046,3,91.83,275.49
2025-08-02,S005,SKU0004,3,66.09,198.27
2025-08-02,S005,SKU0038,7,98.4,688.8000000000001
2025-08-02,S005,SKU0048,3,29.18,87.53999999999999
2025-08-02,S006,SKU0004,3,9.55,28.650000000000002
2025-08-02,S006,SKU0009,4,79.65,318.6
2025-08-02,S006,SKU0013,2,41.86,83.72
2025-08-02,S006,SKU0013,7,54.12,378.84
2025-08-02,S006,SKU0019,3,56.25,168.75
2025-08-02,S006,SKU0013,2,70.47,140.94
2025-08-02,S006,SKU0002,2,92.08,184.16
2025-08-02,S006,SKU0013,2,73.19,146.38
2025-08-02,S007,SKU0015,1,92.78,92.78
2025-08-02,S007,SKU0030,6,31.3,187.8
2025-08-02,S007,SKU0047,2,32.94,65.88
2025-08-02,S007,SKU0043,4,5.82,23.28
2025-08-02,S007,SKU0012,4,46.38,185.52
2025-08-02,S007,SKU0016,3,82.89,248.67000000000002
2025-08-02,S007,SKU0043,1,66.1,66.1
2025-08-02,S007,SKU0033,6,114.68,688.08
2025-08-02,S008,SKU0028,6,84.5,507.0
2025-08-02,S008,SKU0030,1,102.8,102.8
2025-08-02,S008,SKU0015,7,17.92,125.44000000000001
2025-08-02,S008,SKU0042,6,71.36,428.15999999999997
2025-08-02,S008,SKU0046,1,67.86,67.86
2025-08-02,S008,SKU0011,5,91.1,455.5
2025-08-02,S009,SKU0024,1,82.31,82.31
2025-08-02,S009,SKU0022,4,87.93,351.72
2025-08-02,S009,SKU0025,6,42.46,254.76
2025-08-02,S009,SKU0023,5,54.39,271.95
2025-08-02,S009,SKU0025,6,8.57,51.42
2025-08-02,S009,SKU0015,1,32.59,32.59
2025-08-02,S009,SKU0038,6,111.78,670.6800000000001
2025-08-02,S009,SKU0018,7,81.71,571.9699999999999
2025-08-02,S009,SKU0003,2,44.75,89.5
2025-08-02,S009,SKU0047,1,9.46,9.46
2025-08-02,S009,SKU0027,3,100.59,301.77
2025-08-02,S009,SKU0007,3,45.32,135.96
2025-08-02,S009,SKU0029,7,66.36,464.52
2025-08-02,S010,SKU0012,6,28.95,173.7
2025-08-02,S010,SKU0003,1,97.68,97.68
2025-08-02,S010,SKU0039,2,27.02,54.04
2025-08-02,S010,SKU0023,3,104.55,313.65
2025-08-02,S010,SKU0009,5,14.03,70.14999999999999
2025-08-02,S010,SKU0017,6,90.1,540.5999999999999
2025-08-02,S010,SKU0018,7,103.76,726.32
2025-08-02,S010,SKU0013,7,61.73,432.10999999999996
2025-08-02,S010,SKU0043,4,118.2,472.8
2025-08-03,S001,SKU0024,4,6.08,24.32
2025-08-03,S001,SKU0041,2,34.83,69.66
2025-08-03,S001,SKU0041,5,56.26,281.3
2025-08-03,S001,SKU0012,6,35.47,212.82
2025-08-03,S001,SKU0044,5,104.24,521.1999999999999
2025-08-03,S002,SKU0012,5,50.4,252.0
2025-08-03,S002,SKU0009,6,112.27,673.62
2025-08-03,S002,SKU0025,3,88.89,266.67
2025-08-03,S002,SKU0049,6,28.6,171.60000000000002
2025-08-03,S002,SKU0025,3,106.0,318.0
2025-08-03,S002,SKU0005,1,111.94,111.94
2025-08-03,S002,SKU0023,1,61.4,61.4
2025-08-03,S002,SKU0050,1,57.34,57.34
2025-08-03,S002,SKU0046,1,51.46,51.46
2025-08-03,S002,SKU0025,7,64.83,453.81
2025-08-03,S002,SKU0044,6,77.89,467.34000000000003
2025-08-03,S002,SKU0047,7,43.85,306.95
2025-08-03,S002,SKU0008,2,32.86,65.72
2025-08-03,S003,SKU0035,7,46.98,328.85999999999996
2025-08-03,S003,SKU0028,7,76.66,536.62
2025-08-03,S003,SKU0042,5,26.0,130.0
2025-08-03,S003,SKU0032,1,69.02,69.02
2025-08-03,S003,SKU0017,7,43.6,305.2
2025-08-03,S003,SKU0032,4,54.77,219.08
2025-08-03,S003,SKU0002,4,8.79,35.16
2025-08-03,S003,SKU0045,3,76.14,228.42000000000002
2025-08-03,S003,SKU0015,2,14.87,29.74
2025-08-03,S003,SKU0009,4,91.94,367.76
2025-08-03,S003,SKU0001,1,9.96,9.96
2025-08-03,S003,SKU0010,7,41.81,292.67
2025-08-03,S003,SKU0029,2,80.24,160.48
2025-08-03,S003,SKU0039,1,116.29,116.29
2025-08-03,S004,SKU0014,4,119.56,478.24
2025-08-03,S004,SKU0020,7,12.7,88.89999999999999
2025-08-03,S004,SKU0041,2,65.73,131.46
2025-08-03,S004,SKU0039,4,87.84,351.36
2025-08-03,S004,SKU0003,2,84.17,168.34
2025-08-03,S004,SKU0021,4,95.58,382.32
2025-08-03,S004,SKU0012,4,42.59,170.36
2025-08-03,S004,SKU0039,2,85.62,171.24
2025-08-03,S004,SKU0023,7,93.88,657.16
2025-08-03,S005,SKU0044,6,106.14,636.84
2025-08-03,S005,SKU0026,6,93.05,558.3
2025-08-03,S005,SKU0022,1,60.05,60.05
2025-08-03,S005,SKU0050,3,91.52,274.56
2025-08-03,S005,SKU0050,2,68.72,137.44
2025-08-03,S005,SKU0030,7,92.86,650.02
2025-08-03,S005,SKU0022,2,110.54,221.08
2025-08-03,S005,SKU0045,1,118.17,118.17
2025-08-03,S005,SKU0009,5,94.04,470.20000000000005
2025-08-03,S005,SKU0035,1,59.24,59.24
2025-08-03,S005,SKU0031,4,10.34,41.36
2025-08-03,S005,SKU0035,7,91.69,641.8299999999999
2025-08-03,S006,SKU0045,5,76.05,380.25
2025-08-03,S006,SKU0019,1,32.51,32.51
2025-08-03,S006,SKU0021,6,99.35,596.0999999999999
2025-08-03,S006,SKU0015,6,63.48,380.88
2025-08-03,S006,SKU0015,6,41.16,246.95999999999998
2025-08-03,S006,SKU0037,4,88.94,355.76
2025-08-03,S006,SKU0026,2,77.36,154.72
2025-08-03,S006,SKU0009,3,76.78,230.34
2025-08-03,S006,SKU0006,6,35.18,211.07999999999998
2025-08-03,S006,SKU0024,5,60.55,302.75
2025-08-03,S007,SKU0019,5,91.22,456.1
2025-08-03,S007,SKU0019,2,115.62,231.24
2025-08-03,S007,SKU0046,2,29.21,58.42
2025-08-03,S007,SKU0042,5,31.87,159.35
2025-08-03,S007,SKU0044,5,94.71,473.54999999999995
2025-08-03,S007,SKU0029,4,31.23,124.92
2025-08-03,S007,SKU0031,3,73.15,219.45000000000002
2025-08-03,S008,SKU0025,1,34.3,34.3
2025-08-03,S008,SKU0008,3,18.0,54.0
2025-08-03,S008,SKU0018,6,92.12,552.72
2025-08-03,S008,SKU0048,7,106.96,748.7199999999999
2025-08-03,S008,SKU0004,1,30.82,30.82
2025-08-03,S008,SKU0015,6,113.94,683.64
2025-08-03,S008,SKU0047,2,105.62,211.24
2025-08-03,S008,SKU0038,6,110.23,661.38
2025-08-03,S008,SKU0019,6,61.43,368.58
2025-08-03,S008,SKU0031,7,92.44,647.0799999999999
2025-08-03,S008,SKU0039,2,24.64,49.28
2025-08-03,S008,SKU0048,5,63.55,317.75
2025-08-03,S008,SKU0038,1,75.34,75.34
2025-08-03,S009,SKU0017,4,6.3,25.2
2025-08-03,S009,SKU0047,1,116.94,116.94
2025-08-03,S009,SKU0013,3,67.19,201.57
2025-08-03,S009,SKU0026,6,34.35,206.10000000000002
2025-08-03,S009,SKU0029,1,67.83,67.83
2025-08-03,S009,SKU0049,6,44.46,266.76
2025-08-03,S009,SKU0043,1,55.88,55.88
2025-08-03,S009,SKU0010,1,107.07,107.07
2025-08-03,S009,SKU0028,4,21.42,85.68
2025-08-03,S010,SKU0014,2,91.67,183.34
2025-08-03,S010,SKU0002,6,109.14,654.84
2025-08-03,S010,SKU0007,4,66.17,264.68
2025-08-03,S010,SKU0027,5,10.41,52.05
2025-08-03,S010,SKU0027,7,104.22,729.54
2025-08-03,S010,SKU0026,1,98.43,98.43
2025-08-03,S010,SKU0029,1,110.15,110.15
2025-08-03,S010,SKU0050,6,108.95,653.7
2025-08-03,S010,SKU0010,3,68.52,205.56
2025-08-03,S010,SKU0036,7,118.05,826.35
2025-08-04,S001,SKU0013,1,34.47,34.47
2025-08-04,S001,SKU0006,1,82.04,82.04
2025-08-04,S001,SKU0013,6,97.68,586.08
2025-08-04,S001,SKU0022,5,27.02,135.1
2025-08-04,S001,SKU0050,4,60.76,243.04
2025-08-04,S001,SKU0047,2,41.88,83.76
2025-08-04,S001,SKU0036,2,21.96,43.92
2025-08-04,S001,SKU0042,2,105.63,211.26
2025-08-04,S001,SKU0030,5,15.87,79.35
2025-08-04,S002,SKU0001,7,80.79,565.5300000000001
2025-08-04,S002,SKU0025,2,17.02,34.04
2025-08-04,S002,SKU0028,1,65.66,65.66
2025-08-04,S002,SKU0041,6,103.51,621.0600000000001
2025-08-04,S002,SKU0048,1,114.07,114.07
2025-08-04,S003,SKU0012,5,115.61,578.05
2025-08-04,S003,SKU0006,1,12.39,12.39
2025-08-04,S003,SKU0001,2,117.5,235.0
2025-08-04,S003,SKU0049,3,61.06,183.18
2025-08-04,S003,SKU0029,2,78.53,157.06
2025-08-04,S004,SKU0017,4,38.69,154.76
2025-08-04,S004,SKU0017,1,9.67,9.67
2025-08-04,S004,SKU0020,2,100.79,201.58
2025-08-04,S004,SKU0050,4,51.28,205.12
2025-08-04,S004,SKU0037,6,55.81,334.86
2025-08-04,S004,SKU0033,3,46.7,140.10000000000002
2025-08-04,S004,SKU0038,5,116.85,584.25
2025-08-04,S004,SKU0016,6,18.79,112.74
2025-08-04,S004,SKU0024,1,33.29,33.29
2025-08-04,S004,SKU0017,6,60.47,362.82
2025-08-04,S004,SKU0015,6,98.54,591.24
2025-08-04,S004,SKU0022,2,81.08,162.16
2025-08-04,S005,SKU0045,3,64.63,193.89
2025-08-04,S005,SKU0046,5,31.92,159.60000000000002
2025-08-04,S005,SKU0007,4,35.88,143.52
2025-08-04,S005,SKU0025,7,21.41,149.87
2025-08-04,S005,SKU0020,4,100.42,401.68
2025-08-04,S005,SKU0017,5,19.74,98.69999999999999
2025-08-04,S005,SKU0035,1,76.25,76.25
2025-08-04,S005,SKU0043,3,69.02,207.06
2025-08-04,S005,SKU0046,1,6.55,6.55
2025-08-04,S005,SKU0016,5,24.37,121.85000000000001
2025-08-04,S005,SKU0036,3,118.27,354.81
2025-08-04,S005,SKU0045,2,27.67,55.34
2025-08-04,S005,SKU0028,1,80.3,80.3
2025-08-04,S006,SKU0002,1,89.14,89.14
2025-08-04,S006,SKU0021,5,103.4,517.0
2025-08-04,S006,SKU0011,5,17.16,85.8
2025-08-04,S006,SKU0002,2,77.83,155.66
2025-08-04,S006,SKU0043,6,74.48,446.88
2025-08-04,S006,SKU0017,7,23.81,166.67
2025-08-04,S006,SKU0030,4,33.86,135.44
2025-08-04,S006,SKU0007,1,83.65,83.65
2025-08-04,S006,SKU0040,6,118.52,711.12
2025-08-04,S007,SKU0002,2,76.18,152.36
2025-08-04,S007,SKU0031,1,107.91,107.91
2025-08-04,S007,SKU0011,1,45.09,45.09
2025-08-04,S007,SKU0007,7,7.84,54.879999999999995
2025-08-04,S007,SKU0046,7,69.4,485.80000000000007
2025-08-04,S007,SKU0043,3,19.79,59.37
2025-08-04,S007,SKU0026,6,84.31,505.86
2025-08-04,S007,SKU0009,2,76.99,153.98
2025-08-04,S007,SKU0012,7,58.94,412.58
2025-08-04,S007,SKU0005,3,29.93,89.78999999999999
2025-08-04,S007,SKU0036,3,116.63,349.89
2025-08-04,S008,SKU0017,7,53.78,376.46000000000004
2025-08-04,S008,SKU0045,4,64.36,257.44
2025-08-04,S008,SKU0019,5,84.11,420.55
2025-08-04,S008,SKU0043,4,39.37,157.48
2025-08-04,S008,SKU0049,4,18.36,73.44
2025-08-04,S008,SKU0040,7,84.36,590.52
2025-08-04,S008,SKU0028,5,22.08,110.39999999999999
2025-08-04,S008,SKU0004,7,16.57,115.99000000000001
2025-08-04,S008,SKU0003,2,81.33,162.66
2025-08-04,S008,SKU0023,2,29.85,59.7
2025-08-04,S008,SKU0031,3,7.65,22.950000000000003
2025-08-04,S009,SKU0003,5,103.99,519.9499999999999
2025-08-04,S009,SKU0025,1,9.05,9.05
2025-08-04,S009,SKU0029,2,94.16,188.32
2025-08-04,S009,SKU0049,6,91.67,550.02
2025-08-04,S009,SKU0033,6,93.79,562.74
2025-08-04,S009,SKU0023,5,92.47,462.35
2025-08-04,S009,SKU0004,5,100.86,504.3
2025-08-04,S010,SKU0026,1,57.74,57.74
2025-08-04,S010,SKU0038,3,105.2,315.6
2025-08-04,S010,SKU0047,7,74.89,524.23
2025-08-04,S010,SKU0001,4,30.9,123.6
2025-08-04,S010,SKU0019,6,60.14,360.84000000000003
2025-08-04,S010,SKU0014,1,110.09,110.09
2025-08-04,S010,SKU0014,4,47.95,191.8
2025-08-04,S010,SKU0013,6,101.21,607.26
2025-08-04,S010,SKU0038,7,43.43,304.01
2025-08-05,S001,SKU0006,7,105.14,735.98
2025-08-05,S001,SKU0025,6,85.37,512.22
2025-08-05,S001,SKU0010,2,67.58,135.16
2025-08-05,S001,SKU0013,3,15.94,47.82
2025-08-05,S001,SKU0034,1,55.54,55.54
2025-08-05,S001,SKU0023,5,51.42,257.1
2025-08-05,S001,SKU0033,2,53.4,106.8
2025-08-05,S001,SKU0005,3,106.63,319.89
2025-08-05,S001,SKU0007,7,50.69,354.83
2025-08-05,S002,SKU0030,4,104.03,416.12
2025-08-05,S002,SKU0007,1,102.79,102.79
2025-08-05,S002,SKU0028,5,81.91,409.54999999999995
2025-08-05,S002,SKU0004,2,116.72,233.44
2025-08-05,S002,SKU0005,6,69.03,414.18
2025-08-05,S002,SKU0026,1,52.72,52.72
2025-08-05,S002,SKU0026,1,112.0,112.0
2025-08-05,S002,SKU0020,5,61.79,308.95
2025-08-05,S002,SKU0026,7,61.16,428.12
2025-08-05,S002,SKU0031,4,68.17,272.68
2025-08-05,S002,SKU0001,2,95.15,190.3
2025-08-05,S003,SKU0026,1,80.65,80.65
2025-08-05,S003,SKU0016,2,45.81,91.62
2025-08-05,S003,SKU0003,2,72.32,144.64
2025-08-05,S003,SKU0024,1,78.66,78.66
2025-08-05,S003,SKU0007,7,49.18,344.26
2025-08-05,S003,SKU0025,7,22.09,154.63
